0.5	0.333333	
0.25	0.666667	
0.75	0.111111	
0.125	0.444444	
0.625	0.777778	
0.375	0.222222	
0.875	0.555556	
0.0625	0.888889	
0.5625	0.037037	
0.3125	0.37037	
0.8125	0.703704	
0.1875	0.148148	
0.6875	0.481481	
0.4375	0.814815	
0.9375	0.259259	
0.03125	0.592593	
0.53125	0.925926	
0.28125	0.0740741	
0.78125	0.407407	
0.15625	0.740741	
0.65625	0.185185	
0.40625	0.518519	
0.90625	0.851852	
0.09375	0.296296	
0.59375	0.62963	
0.34375	0.962963	
0.84375	0.0123457	
0.21875	0.345679	
0.71875	0.679012	
0.46875	0.123457	
0.96875	0.45679	
0.015625	0.790123	
0.515625	0.234568	
0.265625	0.567901	
0.765625	0.901235	
0.140625	0.0493827	
0.640625	0.382716	
0.390625	0.716049	
0.890625	0.160494	
0.078125	0.493827	
0.578125	0.82716	
0.328125	0.271605	
0.828125	0.604938	
0.203125	0.938272	
0.703125	0.0864198	
0.453125	0.419753	
0.953125	0.753086	
0.046875	0.197531	
0.546875	0.530864	
0.296875	0.864198	
0.796875	0.308642	
0.171875	0.641975	
0.671875	0.975309	
0.421875	0.0246914	
0.921875	0.358025	
0.109375	0.691358	
0.609375	0.135802	
0.359375	0.469136	
0.859375	0.802469	
0.234375	0.246914	
0.734375	0.580247	
0.484375	0.91358	
0.984375	0.0617284	
0.0078125	0.395062	
0.507812	0.728395	
0.257812	0.17284	
0.757812	0.506173	
0.132812	0.839506	
0.632812	0.283951	
0.382812	0.617284	
0.882812	0.950617	
0.0703125	0.0987654	
0.570312	0.432099	
0.320312	0.765432	
0.820312	0.209877	
0.195312	0.54321	
0.695312	0.876543	
0.445312	0.320988	
0.945312	0.654321	
0.0390625	0.987654	
0.539062	0.00411523	
0.289062	0.337449	
0.789062	0.670782	
0.164062	0.115226	
0.664062	0.44856	
0.414062	0.781893	
0.914062	0.226337	
0.101562	0.559671	
0.601562	0.893004	
0.351562	0.0411523	
0.851562	0.374486	
0.226562	0.707819	
0.726562	0.152263	
0.476562	0.485597	
0.976562	0.81893	
0.0234375	0.263374	
0.523438	0.596708	
0.273438	0.930041	
0.773438	0.0781893	
0.148438	0.411523	
0.648438	0.744856	
0.398438	0.1893	
0.898438	0.522634	
0.0859375	0.855967	
0.585938	0.300412	
0.335938	0.633745	
0.835938	0.967078	
0.210938	0.0164609	
0.710938	0.349794	
0.460938	0.683128	
0.960938	0.127572	
0.0546875	0.460905	
0.554688	0.794239	
0.304688	0.238683	
0.804688	0.572016	
0.179688	0.90535	
0.679688	0.0534979	
0.429688	0.386831	
0.929688	0.720165	
0.117188	0.164609	
0.617188	0.497942	
0.367188	0.831276	
0.867188	0.27572	
0.242188	0.609053	
0.742188	0.942387	
0.492188	0.090535	
0.992188	0.423868	
0.00390625	0.757202	
0.503906	0.201646	
0.253906	0.534979	
0.753906	0.868313	
0.128906	0.312757	
0.628906	0.646091	
0.378906	0.979424	
0.878906	0.0288066	
0.0664062	0.36214	
0.566406	0.695473	
0.316406	0.139918	
0.816406	0.473251	
0.191406	0.806584	
0.691406	0.251029	
0.441406	0.584362	
0.941406	0.917695	
0.0351562	0.0658436	
0.535156	0.399177	
0.285156	0.73251	
0.785156	0.176955	
0.160156	0.510288	
0.660156	0.843621	
0.410156	0.288066	
0.910156	0.621399	
0.0976562	0.954733	
0.597656	0.102881	
0.347656	0.436214	
0.847656	0.769547	
0.222656	0.213992	
0.722656	0.547325	
0.472656	0.880658	
0.972656	0.325103	
0.0195312	0.658436	
0.519531	0.99177	
0.269531	0.00823045	
0.769531	0.341564	
0.144531	0.674897	
0.644531	0.119342	
0.394531	0.452675	
0.894531	0.786008	
0.0820312	0.230453	
0.582031	0.563786	
0.332031	0.897119	
0.832031	0.0452675	
0.207031	0.378601	
0.707031	0.711934	
0.457031	0.156379	
0.957031	0.489712	
0.0507812	0.823045	
0.550781	0.26749	
0.300781	0.600823	
0.800781	0.934156	
0.175781	0.0823045	
0.675781	0.415638	
0.425781	0.748971	
0.925781	0.193416	
0.113281	0.526749	
0.613281	0.860082	
0.363281	0.304527	
0.863281	0.63786	
0.238281	0.971193	
0.738281	0.0205761	
0.488281	0.353909	
0.988281	0.687243	
0.0117188	0.131687	
0.511719	0.465021	
0.261719	0.798354	
0.761719	0.242798	
0.136719	0.576132	
0.636719	0.909465	
0.386719	0.0576132	
0.886719	0.390947	
0.0742188	0.72428	
0.574219	0.168724	
0.324219	0.502058	
0.824219	0.835391	
0.199219	0.279835	
0.699219	0.613169	
0.449219	0.946502	
0.949219	0.0946502	
0.0429688	0.427984	
0.542969	0.761317	
0.292969	0.205761	
0.792969	0.539095	
0.167969	0.872428	
0.667969	0.316872	
0.417969	0.650206	
0.917969	0.983539	
0.105469	0.0329218	
0.605469	0.366255	
0.355469	0.699588	
0.855469	0.144033	
0.230469	0.477366	
0.730469	0.8107	
0.480469	0.255144	
0.980469	0.588477	
0.0273438	0.921811	
0.527344	0.0699588	
0.277344	0.403292	
0.777344	0.736626	
0.152344	0.18107	
0.652344	0.514403	
0.402344	0.847737	
0.902344	0.292181	
0.0898438	0.625514	
0.589844	0.958848	
0.339844	0.106996	
0.839844	0.440329	
0.214844	0.773663	
0.714844	0.218107	
0.464844	0.55144	
0.964844	0.884774	
0.0585938	0.329218	
0.558594	0.662551	
0.308594	0.995885	
0.808594	0.00137174	
0.183594	0.334705	
0.683594	0.668038	
0.433594	0.112483	
0.933594	0.445816	
0.121094	0.77915	
0.621094	0.223594	
0.371094	0.556927	
0.871094	0.890261	
0.246094	0.0384088	
0.746094	0.371742	
0.496094	0.705075	
0.996094	0.14952	
0.00195312	0.482853	
0.501953	0.816187	
0.251953	0.260631	
0.751953	0.593964	
0.126953	0.927298	
0.626953	0.0754458	
0.376953	0.408779	
0.876953	0.742112	
0.0644531	0.186557	
0.564453	0.51989	
0.314453	0.853224	
0.814453	0.297668	
0.189453	0.631001	
0.689453	0.964335	
0.439453	0.0137174	
0.939453	0.347051	
0.0332031	0.680384	
0.533203	0.124829	
0.283203	0.458162	
0.783203	0.791495	
0.158203	0.23594	
0.658203	0.569273	
0.408203	0.902606	
0.908203	0.0507545	
0.0957031	0.384088	
0.595703	0.717421	
0.345703	0.161866	
0.845703	0.495199	
0.220703	0.828532	
0.720703	0.272977	
0.470703	0.60631	
0.970703	0.939643	
0.0175781	0.0877915	
0.517578	0.421125	
0.267578	0.754458	
0.767578	0.198903	
0.142578	0.532236	
0.642578	0.865569	
0.392578	0.310014	
0.892578	0.643347	
0.0800781	0.97668	
0.580078	0.0260631	
0.330078	0.359396	
0.830078	0.69273	
0.205078	0.137174	
0.705078	0.470508	
0.455078	0.803841	
0.955078	0.248285	
0.0488281	0.581619	
0.548828	0.914952	
0.298828	0.0631001	
0.798828	0.396433	
0.173828	0.729767	
0.673828	0.174211	
0.423828	0.507545	
0.923828	0.840878	
0.111328	0.285322	
0.611328	0.618656	
0.361328	0.951989	
0.861328	0.100137	
0.236328	0.433471	
0.736328	0.766804	
0.486328	0.211248	
0.986328	0.544582	
0.00976562	0.877915	
0.509766	0.322359	
0.259766	0.655693	
0.759766	0.989026	
0.134766	0.00548697	
0.634766	0.33882	
0.384766	0.672154	
0.884766	0.116598	
0.0722656	0.449931	
0.572266	0.783265	
0.322266	0.227709	
0.822266	0.561043	
0.197266	0.894376	
0.697266	0.042524	
0.447266	0.375857	
