0.00145626	0.00145626	
0.00145626	0.00765705	
0.00145626	0.018748	
0.00145626	0.0346215	
0.00145626	0.05512	
0.00145626	0.0800398	
0.00145626	0.109133	
0.00145626	0.142112	
0.00145626	0.178647	
0.00145626	0.218375	
0.00145626	0.260903	
0.00145626	0.305807	
0.00145626	0.352641	
0.00145626	0.400939	
0.00145626	0.450222	
0.00145626	0.5	
0.00145626	0.549778	
0.00145626	0.599061	
0.00145626	0.647359	
0.00145626	0.694193	
0.00145626	0.739097	
0.00145626	0.781625	
0.00145626	0.821353	
0.00145626	0.857888	
0.00145626	0.890867	
0.00145626	0.91996	
0.00145626	0.94488	
0.00145626	0.965378	
0.00145626	0.981252	
0.00145626	0.992343	
0.00145626	0.998544	
0.00765705	0.00145626	
0.00765705	0.00765705	
0.00765705	0.018748	
0.00765705	0.0346215	
0.00765705	0.05512	
0.00765705	0.0800398	
0.00765705	0.109133	
0.00765705	0.142112	
0.00765705	0.178647	
0.00765705	0.218375	
0.00765705	0.260903	
0.00765705	0.305807	
0.00765705	0.352641	
0.00765705	0.400939	
0.00765705	0.450222	
0.00765705	0.5	
0.00765705	0.549778	
0.00765705	0.599061	
0.00765705	0.647359	
0.00765705	0.694193	
0.00765705	0.739097	
0.00765705	0.781625	
0.00765705	0.821353	
0.00765705	0.857888	
0.00765705	0.890867	
0.00765705	0.91996	
0.00765705	0.94488	
0.00765705	0.965378	
0.00765705	0.981252	
0.00765705	0.992343	
0.00765705	0.998544	
0.018748	0.00145626	
0.018748	0.00765705	
0.018748	0.018748	
0.018748	0.0346215	
0.018748	0.05512	
0.018748	0.0800398	
0.018748	0.109133	
0.018748	0.142112	
0.018748	0.178647	
0.018748	0.218375	
0.018748	0.260903	
0.018748	0.305807	
0.018748	0.352641	
0.018748	0.400939	
0.018748	0.450222	
0.018748	0.5	
0.018748	0.549778	
0.018748	0.599061	
0.018748	0.647359	
0.018748	0.694193	
0.018748	0.739097	
0.018748	0.781625	
0.018748	0.821353	
0.018748	0.857888	
0.018748	0.890867	
0.018748	0.91996	
0.018748	0.94488	
0.018748	0.965378	
0.018748	0.981252	
0.018748	0.992343	
0.018748	0.998544	
0.0346215	0.00145626	
0.0346215	0.00765705	
0.0346215	0.018748	
0.0346215	0.0346215	
0.0346215	0.05512	
0.0346215	0.0800398	
0.0346215	0.109133	
0.0346215	0.142112	
0.0346215	0.178647	
0.0346215	0.218375	
0.0346215	0.260903	
0.0346215	0.305807	
0.0346215	0.352641	
0.0346215	0.400939	
0.0346215	0.450222	
0.0346215	0.5	
0.0346215	0.549778	
0.0346215	0.599061	
0.0346215	0.647359	
0.0346215	0.694193	
0.0346215	0.739097	
0.0346215	0.781625	
0.0346215	0.821353	
0.0346215	0.857888	
0.0346215	0.890867	
0.0346215	0.91996	
0.0346215	0.94488	
0.0346215	0.965378	
0.0346215	0.981252	
0.0346215	0.992343	
0.0346215	0.998544	
0.05512	0.00145626	
0.05512	0.00765705	
0.05512	0.018748	
0.05512	0.0346215	
0.05512	0.05512	
0.05512	0.0800398	
0.05512	0.109133	
0.05512	0.142112	
0.05512	0.178647	
0.05512	0.218375	
0.05512	0.260903	
0.05512	0.305807	
0.05512	0.352641	
0.05512	0.400939	
0.05512	0.450222	
0.05512	0.5	
0.05512	0.549778	
0.05512	0.599061	
0.05512	0.647359	
0.05512	0.694193	
0.05512	0.739097	
0.05512	0.781625	
0.05512	0.821353	
0.05512	0.857888	
0.05512	0.890867	
0.05512	0.91996	
0.05512	0.94488	
0.05512	0.965378	
0.05512	0.981252	
0.05512	0.992343	
0.05512	0.998544	
0.0800398	0.00145626	
